Atlético de Madrid,Nehuén Pérez,LaLiga Santander,Argentina,75,CB,CL,0
Manchester Utd,Williams,Premier League,England,75,LB,CL,1.5K
Manchester Utd,Marcos Rojo,Premier League,Argentina,75,CB,CL,3.5K
Paris SG,Colin Dagba,Ligue 1 Conforama,France,75,RB,CL,1.4K
Manchester Utd,Andreas Pereira,Premier League,Brazil,75,CAM,CL,0
Manchester Utd,Phil Jones,Premier League,England,75,CB,CL,1.8K
Sevilla FC,Sébastien Corchia,LaLiga Santander,France,75,RB,CL,0
Sevilla FC,Karim Rekik,LaLiga Santander,Netherlands,75,CB,CL,0
Sevilla FC,Óscar Rodríguez Arnaiz,LaLiga Santander,Spain,75,CAM,CL,1.7K
Heracles Almelo,Rai Vloet,Eredivisie (NED 1),Netherlands,75,CAM,IF,30K
New York City FC,Valentin Castellanos,Major League Soccer (MLS),Argentina,75,ST,IF,29.5K
Bordeaux,Ben Arfa,Ligue 1 Conforama,France,75,CAM,non-rare,0
R. Valladolid CF,Ben Arfa,LaLiga Santander,France,75,CAM,non-rare,0
Shimizu S-Pulse,Kenta Nishizawa,Meiji Yasuda J1 (JPN 1),Japan,75,LM,IF,30K
Randers FC,Alhaji Kamara,3F Superliga (DEN 1),Sierra Leone,75,ST,IF,0
Inter,Alessandro Bastoni,Serie A TIM,Italy,75,CB,,0
FC Barcelona,Sergiño Dest,LaLiga Santander,United States,75,RB,,0
Coquimbo Unido,Matías Cano,CONMEBOL Sudamericana,Argentina,75,GK,CONMEBOL,MOTM
Jagiellonia,Jakov Puljic,Polski Ekstraklasa (POL 1),Croatia,75,ST,IF,29.25K
1860 München,Sascha Mölders,3. Liga (GER 3),Germany,75,ST,IF,0
Newcastle Utd,Hendrick,Premier League,Republic of Ireland,75,RM,non-rare,3.2K
KAA Gent,Bolat,1A Pro League (BEL 1),Turkey,75,GK,non-rare,450
Shanghai Shenhua,Martínez,Chinese FA Super L. (CHN 1),Ecuador,75,ST,Rare,0
Barcelona SC,Martínez,CONMEBOL Libertadores,Ecuador,75,ST,Libertadores,0
Wisła Płock,Mateusz Szwoch,Polski Ekstraklasa (POL 1),Poland,75,RM,IF,30K
RB Leipzig,Dominik Szoboszlai,Bundesliga,Hungary,75,CAM,CL,0
Brighton,Percy Tau,Premier League,South Africa,75,CF,non-rare,400
Getafe CF,Takefusa Kubo,LaLiga Santander,Japan,75,RM,Rare,700
Wolves,Patrick Cutrone,Premier League,Italy,75,ST,non-rare,1K
RC Celta,Aarón Martín,LaLiga Santander,Spain,75,LB,non-rare,450
Feyenoord,Lucas Pratto,Eredivisie (NED 1),Argentina,75,ST,Rare,700
Pachuca,Mauro Quiroga,LIGA BBVA MX (MEX 1),Argentina,75,ST,non-rare,450
Tijuana,Martínez,LIGA BBVA MX (MEX 1),Ecuador,75,ST,Rare,0
Atlas,Julio Furch,LIGA BBVA MX (MEX 1),Argentina,75,ST,non-rare,450
Talleres,Guido Herrera,Primera División (ARG 1),Argentina,75,GK,non-rare,450
Mazatlán FC,Nicolás Vikonis,LIGA BBVA MX (MEX 1),Uruguay,75,GK,non-rare,450
ADO Den Haag,Daryl Janmaat,Eredivisie (NED 1),Netherlands,75,RB,non-rare,400
RB Leipzig,Dominik Szoboszlai,Bundesliga,Hungary,75,CAM,Rare,700
VVV-Venlo,Georgios Giakoumakis,Eredivisie (NED 1),Greece,75,ST,IF,29K
1. FSV Mainz 05,Dominik Kohr,Bundesliga,Germany,75,CDM,Rare,700
V. Guimarães,Rúben Lameiras,Liga NOS (POR 1),Portugal,75,RW,non-rare,450
RSC Anderlecht,Abdoulay Diaby,1A Pro League (BEL 1),Mali,75,RM,non-rare,450
Elche CF,Johan Mojica,LaLiga Santander,Colombia,75,LB,Rare,700
Colorado Rapids,Michael Barrios,Major League Soccer (MLS),Colombia,75,RM,non-rare,450
FC Botoșani,Hamidou Keyta,Liga I (ROM 1),France,75,LW,IF,0
Defensa,Adonis Frías,CONMEBOL Libertadores,Argentina,75,CB,CONMEBOL,MOTM
Leverkusen,Demarai Gray,Bundesliga,England,75,LM,non-rare,450
Valencia CF,Patrick Cutrone,LaLiga Santander,Italy,75,ST,non-rare,500
SC Braga,Cristian Borja,Liga NOS (POR 1),Colombia,75,LB,Rare,700
Boca Juniors,Marcos Rojo,CONMEBOL Libertadores,Argentina,75,CB,Libertadores,750
OGC Nice,Jean-Clair Todibo,Ligue 1 Conforama,France,75,CB,Rare,1.2K
AFC Bournemouth,Ben Pearson,EFL Championship (ENG 2),England,75,CDM,Rare,700
Galatasaray,Gedson Fernandes,Süper Lig (TUR 1),Portugal,75,CM,Rare,700
Beşiktaş,Cenk Tosun,Süper Lig (TUR 1),Turkey,75,ST,non-rare,450
ASSE,Pape Abou Cissé,Ligue 1 Conforama,Senegal,75,CB,non-rare,450
ASSE,Anthony Modeste,Ligue 1 Conforama,France,75,ST,non-rare,450
Spartak Moscow,Jorrit Hendrix,League of Russia (RUS 1),Netherlands,75,CDM,non-rare,450
Udinese,Llorente Torres,Serie A TIM,Spain,75,ST,non-rare,500
Hellas Verona,Kevin Lasagna,Serie A TIM,Italy,75,ST,Rare,700
PAOK,Abdul Rahman Baba,Hellas Liga (GRE 1),Ghana,75,LB,non-rare,450
Cádiz CF,Rubén Sobrino,LaLiga Santander,Spain,75,ST,non-rare,450
Brentford,Winston Reid,EFL Championship (ENG 2),New Zealand,75,CB,non-rare,450
Swansea City,Conor Hourihane,EFL Championship (ENG 2),Republic of Ireland,75,CM,non-rare,450
Alanyaspor,Serkan Kirintili,Süper Lig (TUR 1),Turkey,75,GK,non-rare,450
Middlesbrough,Yannick Bolasie,EFL Championship (ENG 2),Congo DR,75,LW,non-rare,550
Elche CF,Juan Sánchez Miño,LaLiga Santander,Argentina,75,LB,non-rare,0
FC Cartagena,Ramón Azeez,LaLiga SmartBank (ESP 2),Nigeria,75,CDM,non-rare,400
Karagümrük SK,Lucas Castro,Süper Lig (TUR 1),Argentina,75,CM,non-rare,450
AFC Bournemouth,Sam Surridge,EFL Championship (ENG 2),England,75,ST,MOTM,14.75K
Macarthur FC,Matt Derbyshire,A-League (AUS 1),England,75,ST,IF,29K
Parma,Graziano Pellè,Serie A TIM,Italy,75,ST,non-rare,500
SC Heerenveen,Lasse Schøne,Eredivisie (NED 1),Denmark,75,CM,non-rare,450
Mazatlán FC,Michael Rangel,LIGA BBVA MX (MEX 1),Colombia,75,ST,Rare,700
Al Raed,Marko Marin,MBS Pro League (SAU 1),Germany,75,CAM,non-rare,400
Damac FC,Budescu,MBS Pro League (SAU 1),Romania,75,CAM,non-rare,450
CD Castellón,Rubén Díez Adán,LaLiga SmartBank (ESP 2),Spain,75,ST,IF,0
FC Porto,Malang Sarr,Liga NOS (POR 1),France,75,CB,Rare,0
Birmingham City,Mikel San José,EFL Championship (ENG 2),Spain,75,CM,non-rare,0
Brøndby IF,Mikael Uhre,3F Superliga (DEN 1),Denmark,75,ST,IF,26.25K
Milan,Rafael Leão,Serie A TIM,Portugal,74,ST,Rare,3.5K
Milan,Brahim Díaz,Serie A TIM,Spain,74,LW,Rare,800
Dortmund,Marcel Schmelzer,Bundesliga,Germany,74,LB,Rare,2K
FC Midtjylland,Evander da Silva Ferreira,3F Superliga (DEN 1),Brazil,74,CAM,Rare,350
KRC Genk,Danny Vukovic,1A Pro League (BEL 1),Australia,74,GK,Rare,400
Ajax,Klaas-Jan Huntelaar,Eredivisie (NED 1),Netherlands,74,ST,Rare,1.1K
Rangers,Allan McGregor,Scottish Premiership (SPFL),Scotland,74,GK,Rare,650
Rangers,Jermain Defoe,Scottish Premiership (SPFL),England,74,ST,Rare,550
Newell's,Maximiliano Rodríguez,Primera División (ARG 1),Argentina,74,LW,Rare,750
Cagliari,Ragnar Klavan,Serie A TIM,Estonia,74,CB,Rare,1.2K
Galatasaray,Arda Turan,Süper Lig (TUR 1),Turkey,74,LM,Rare,450
CA Osasuna,Rubén,LaLiga Santander,Spain,74,GK,Rare,500
Benevento,Christian Maggio,Serie A TIM,Italy,74,RB,Rare,9K
Toluca,Rubens Sambueza,LIGA BBVA MX (MEX 1),Argentina,74,CM,Rare,450
Racing Club,Darío Cvitanich,CONMEBOL Libertadores,Argentina,74,ST,Libertadores,800
RCD Mallorca,Salvador Sevilla López,LaLiga SmartBank (ESP 2),Spain,74,CM,Rare,350
Union Berlin,Christian Gentner,Bundesliga,Germany,74,CM,Rare,950
Al Ittihad,Karim El Ahmadi,MBS Pro League (SAU 1),Morocco,74,CDM,Rare,800
Viktoria Plzeň,David Limberský,Česká Liga (CZE 1),Czech Republic,74,LB,Rare,600
Montpellier,Daniel Congré,Ligue 1 Conforama,France,74,CB,Rare,400
Gençlerbirliği,Stéphane Sessègnon,Süper Lig (TUR 1),Benin,74,CAM,Rare,10K
RC Celta,Sergio,LaLiga Santander,Spain,74,GK,Rare,450
LAFC,Bradley Wright-Phillips,Major League Soccer (MLS),England,74,ST,Rare,1.9K
Pachuca,Ismael Sosa,LIGA BBVA MX (MEX 1),Argentina,74,RM,Rare,550
Pachuca,Gustavo Cabral,LIGA BBVA MX (MEX 1),Argentina,74,CB,Rare,650
Al Taawoun,Cássio,MBS Pro League (SAU 1),Brazil,74,GK,Rare,550
Bologna,Danilo,Serie A TIM,Brazil,74,CB,Rare,700
Al Ittihad,Marcelo Grohe,MBS Pro League (SAU 1),Brazil,74,GK,Rare,400
Southampton,Shane Long,Premier League,Republic of Ireland,74,ST,Rare,8.7K
Tianjin TEDA,Felix Bastians,Chinese FA Super L. (CHN 1),Germany,74,CB,Rare,5.7K
Uni. Católica,Diego Buonanotte,CONMEBOL Libertadores,Argentina,74,CAM,Libertadores,1.3K
Rayo Vallecano,Mario Suárez,LaLiga SmartBank (ESP 2),Spain,74,CDM,Rare,400
América,Paul Aguilar,LIGA BBVA MX (MEX 1),Mexico,74,RB,Rare,2.4K
Watford,Glenn Murray,EFL Championship (ENG 2),England,74,ST,Rare,1.1K
Toronto FC,Jozy Altidore,Major League Soccer (MLS),United States,74,ST,Rare,1.8K
Seattle Sounders,Gustav Svensson,Major League Soccer (MLS),Sweden,74,CDM,Rare,350
Fenerbahçe,Nabil Dirar,Süper Lig (TUR 1),Morocco,74,RM,Rare,1.8K
Leeds United,Kiko Casilla,Premier League,Spain,74,GK,Rare,2.4K
Fulham,Fabricio,Premier League,Spain,74,GK,Rare,1K
West Brom,Kamil Grosicki,Premier League,Poland,74,LM,Rare,2.5K
Genoa,Cristian Zapata,Serie A TIM,Colombia,74,CB,Rare,750
Burnley,Erik Pieters,Premier League,Netherlands,74,LB,Rare,800
PAOK,Varela,Hellas Liga (GRE 1),Cape Verde Islands,74,CB,Rare,350
SD Huesca,Mosquera,LaLiga Santander,Spain,74,CDM,Rare,1.5K
Watford,Craig Cathcart,EFL Championship (ENG 2),Northern Ireland,74,CB,Rare,400
Slavia Praha,Ondřej Kúdela,Česká Liga (CZE 1),Czech Republic,74,CB,Rare,550
Sheffield Utd,David McGoldrick,Premier League,Republic of Ireland,74,ST,Rare,4K
Viktoria Plzeň,Radim Řezník,Česká Liga (CZE 1),Czech Republic,74,RB,Rare,2.4K
Inter,Andrea Ranocchia,Serie A TIM,Italy,74,CB,Rare,900
Udinese,Sebastian De Maio,Serie A TIM,France,74,CB,Rare,1K
Newcastle Utd,Andy Carroll,Premier League,England,74,ST,Rare,900
Viktoria Plzeň,Aleš Hruška,Česká Liga (CZE 1),Czech Republic,74,GK,Rare,350
RCD Espanyol,Oier,LaLiga SmartBank (ESP 2),Spain,74,GK,Rare,350
FC Basel 1893,Fabian Frei,Raiffeisen Super L. (SUI 1),Switzerland,74,CDM,Rare,1.1K
Gençlerbirliği,Giovanni Sio,Süper Lig (TUR 1),Côte d'Ivoire,74,ST,Rare,750
Fenerbahçe,Mathias Jørgensen,Süper Lig (TUR 1),Denmark,74,CB,Rare,9.7K
Hamburger SV,Simon Terodde,Bundesliga 2 (GER 2),Germany,74,ST,Rare,750
WS Wanderers,Nicolai Müller,A-League (AUS 1),Germany,74,CAM,Rare,350
Stade Brestois 29,Julien Faussurier,Ligue 1 Conforama,France,74,RB,Rare,800
Strasbourg,Lamine Koné,Ligue 1 Conforama,Côte d'Ivoire,74,CB,Rare,500
Standard Liège,Mehdi Carcela-Gonzalez,1A Pro League (BEL 1),Morocco,74,RW,Rare,350
M'gladbach,Michael Lang,Bundesliga,Switzerland,74,RB,Rare,600
Rayados,Nicolás Sánchez,LIGA BBVA MX (MEX 1),Argentina,74,CB,Rare,650
Sporting KC,Johnny Russell,Major League Soccer (MLS),Scotland,74,RW,Rare,500
Watford,Danny Welbeck,EFL Championship (ENG 2),England,74,ST,Rare,11.75K
1. FC Köln,Ron-Robert Zieler,Bundesliga,Germany,74,GK,Rare,500
Lokomotiv Moscow,Maciej Rybus,League of Russia (RUS 1),Poland,74,LB,Rare,850
León,Fernando Navarro,LIGA BBVA MX (MEX 1),Mexico,74,RB,Rare,450
Genoa,Ivan Radovanovic,Serie A TIM,Serbia,74,CDM,Rare,550
Sivasspor,Claudemir,Süper Lig (TUR 1),Brazil,74,CDM,Rare,450
VfL Wolfsburg,Camacho,Bundesliga,Spain,74,CDM,Rare,0
Alanyaspor,Juanfran,Süper Lig (TUR 1),Spain,74,RB,Rare,1.8K
Dijon FCO,Bruno Ecuélé Manga,Ligue 1 Conforama,Gabon,74,CB,Rare,450
Al Shabab,Alfred N'Diaye,MBS Pro League (SAU 1),Senegal,74,CDM,Rare,600
West Brom,Jake Livermore,Premier League,England,74,CDM,Rare,19.5K
Rangers,Ryan Jack,Scottish Premiership (SPFL),Scotland,74,CM,Rare,3K
Peñarol,Jonathan Urretaviscaya,CONMEBOL Libertadores,Uruguay,74,RW,Libertadores,700
1. FSV Mainz 05,Danny Latza,Bundesliga,Germany,74,CM,Rare,550
Lokomotiv Moscow,Éder,League of Russia (RUS 1),Portugal,74,ST,Rare,500
SD Eibar,Quique,LaLiga Santander,Spain,74,ST,Rare,600
ASSE,Timothée Kolodziejczak,Ligue 1 Conforama,France,74,CB,Rare,550
Frankfurt,Steven Zuber,Bundesliga,Switzerland,74,CM,Rare,6K
CD Leganés,Rubén Pérez,LaLiga SmartBank (ESP 2),Spain,74,CM,Rare,350
Sivasspor,Mamadou Samassa,Süper Lig (TUR 1),Mali,74,GK,Rare,350
Athletic Club,Balenziaga,LaLiga Santander,Spain,74,LB,Rare,1.9K
Rosenborg BK,André Hansen,Eliteserien (NOR 1),Norway,74,GK,Rare,350
Getafe CF,Xabier Etxeita Gorritxat.,LaLiga Santander,Spain,74,CB,Rare,1.1K
Valencia CF,Eliaquim Mangala,LaLiga Santander,France,74,CB,Rare,650
SC Freiburg,Manuel Gulde,Bundesliga,Germany,74,CB,Rare,650
Dinamo Zagreb,Théophile-Catherine,Liga Hrvatska (CRO 1),France,74,CB,Rare,550
Yeni Malatyaspor,Gökhan Töre,Süper Lig (TUR 1),Turkey,74,RM,Rare,0
Nott'm Forest,Samba Sow,EFL Championship (ENG 2),Mali,74,CDM,Rare,350
Stade de Reims,Valon Berisha,Ligue 1 Conforama,Kosovo,74,CM,Rare,800
Reading,Rafael,EFL Championship (ENG 2),Brazil,74,GK,Rare,550
Standard Liège,Maxime Lestienne,1A Pro League (BEL 1),Belgium,74,LW,Rare,350
VfL Wolfsburg,Yunus Malli,Bundesliga,Turkey,74,LM,Rare,900
Troyes,Maxime Barthelmé,Ligue 2 (FRA 2),France,74,RM,Rare,400
Udinese,Mato Jajalo,Serie A TIM,Bosnia and Herzegovina,74,CM,Rare,1.5K
Union Berlin,Andreas Luthe,Bundesliga,Germany,74,GK,Rare,500
FC Lorient,Vincent Le Goff,Ligue 1 Conforama,France,74,LB,Rare,900
Beşiktaş,Douglas,Süper Lig (TUR 1),Brazil,74,RB,Rare,650
Bordeaux,Loris Benito,Ligue 1 Conforama,Switzerland,74,LB,Rare,600
Sparta Praha,Milan Heča,Česká Liga (CZE 1),Czech Republic,74,GK,Rare,350
Watford,Andre Gray,EFL Championship (ENG 2),England,74,ST,Rare,700
Frankfurt,Stefan Ilsanker,Bundesliga,Austria,74,CB,Rare,950
Sporting CP,Renan Ribeiro,Liga NOS (POR 1),Brazil,74,GK,Rare,450
Watford,Craig Dawson,EFL Championship (ENG 2),England,74,CB,Rare,8.8K
Sydney FC,Miloš Ninkovic,A-League (AUS 1),Serbia,74,CAM,Rare,350
Hellas Verona,Marco Davide Faraoni,Serie A TIM,Italy,74,RM,Rare,950
VfL Wolfsburg,Jeffrey Bruma,Bundesliga,Netherlands,74,CB,Rare,900
Junior,Teófilo Gutiérrez,CONMEBOL Libertadores,Colombia,74,ST,Libertadores,750
CA Osasuna,Iñigo Pérez,LaLiga Santander,Spain,74,CDM,Rare,650
ASSE,Gabriel Silva,Ligue 1 Conforama,Brazil,74,LWB,Rare,450
D. Alavés,Ximo Navarro,LaLiga Santander,Spain,74,RB,Rare,600
Galatasaray,Martin Linnes,Süper Lig (TUR 1),Norway,74,RB,Rare,350
Levante UD,Sergio León,LaLiga Santander,Spain,74,ST,Rare,700
Alanyaspor,Georgios Tzavellas,Süper Lig (TUR 1),Greece,74,CB,Rare,550
FC Porto,Vincent Aboubakar,Liga NOS (POR 1),Cameroon,74,ST,Rare,0
Jeonbuk Hyundai,Bo Kyung Kim,K League 1 (KOR 1),Korea Republic,74,CAM,Rare,400
Cádiz CF,Álex Fernández,LaLiga Santander,Spain,74,CAM,Rare,4.5K
Feyenoord,Bryan Linssen,Eredivisie (NED 1),Netherlands,74,LW,Rare,500
Fenerbahçe,Harun Tekin,Süper Lig (TUR 1),Turkey,74,GK,Rare,450
AZ,Jordy Clasie,Eredivisie (NED 1),Netherlands,74,CM,Rare,650
FC Augsburg,Michael Gregoritsch,Bundesliga,Austria,74,ST,Rare,1.1K
R. Sporting,Diego Mariño,LaLiga SmartBank (ESP 2),Spain,74,GK,Rare,400
Parma,Roberto Inglese,Serie A TIM,Italy,74,ST,Rare,500
Sporting KC,Ilie Sánchez,Major League Soccer (MLS),Spain,74,CDM,Rare,400
D. Alavés,John Guidetti,LaLiga Santander,Sweden,74,ST,Rare,700
NY Red Bulls,Daniel Royer,Major League Soccer (MLS),Austria,74,LM,Rare,800
LASK,Gernot Trauner,Ö Bundesliga (AUT 1),Austria,74,CB,Rare,950
Feyenoord,Nicolai Jørgensen,Eredivisie (NED 1),Denmark,74,ST,Rare,1K
VfL Wolfsburg,Pavao Pervan,Bundesliga,Austria,74,GK,Rare,500
Hannover 96,Michael Esser,Bundesliga 2 (GER 2),Germany,74,GK,Rare,500
R. Valladolid CF,Bruno,LaLiga Santander,Spain,74,CB,Rare,500
FC Schalke 04,Benito Raman,Bundesliga,Belgium,74,ST,Rare,1K
Trabzonspor,Guilherme,Süper Lig (TUR 1),Brazil,74,RM,Rare,13.25K
Roma FC,Juan Jesus,Serie A TIM,Brazil,74,CB,Rare,700
Crystal Palace,Jeffrey Schlupp,Premier League,Ghana,74,LM,Rare,1.4K
Sampdoria,Lorenzo Tonelli,Serie A TIM,Italy,74,CB,Rare,1.8K
Preston,Daniel Johnson,EFL Championship (ENG 2),Jamaica,74,CAM,Rare,350
SD Eibar,Recio,LaLiga Santander,Spain,74,CM,Rare,750
Parma,Jasmin Kurtic,Serie A TIM,Slovenia,74,CM,Rare,3.1K
VfL Wolfsburg,Felix Klaus,Bundesliga,Germany,74,RM,Rare,2.7K
TSG Hoffenheim,Konstantinos Stafylidis,Bundesliga,Greece,74,LB,Rare,700
Frankfurt,Timmy Chandler,Bundesliga,United States,74,RM,Rare,3.8K
Granada CF,Alex Martínez,LaLiga Santander,Spain,74,LB,Rare,17.5K
Benevento,Gianluca Caprari,Serie A TIM,Italy,74,CF,Rare,500
Shenzhen Kaisa,Thievy Bifouma,Chinese FA Super L. (CHN 1),Congo,74,LM,Rare,7.7K
Stoke City,Jack Butland,EFL Championship (ENG 2),England,74,GK,Rare,11K
OM,Valère Germain,Ligue 1 Conforama,France,74,ST,Rare,800
Fulham,Joe Bryan,Premier League,England,74,LB,Rare,1.8K
Sporting KC,Felipe Gutiérrez,Major League Soccer (MLS),Chile,74,CM,Rare,500
Fulham,Anthony Knockaert,Premier League,France,74,RW,Rare,0
FC København,Viktor Fischer,3F Superliga (DEN 1),Denmark,74,LM,Rare,600
Viktoria Plzeň,Jakub Brabec,Česká Liga (CZE 1),Czech Republic,74,CB,Rare,500
Granada CF,Fede Vico,LaLiga Santander,Spain,74,CAM,Rare,9K
Rayo Vallecano,Luis Advíncula,LaLiga SmartBank (ESP 2),Peru,74,RB,Rare,850
Shenzhen Kaisa,Ole Kristian Selnæs,Chinese FA Super L. (CHN 1),Norway,74,CM,Rare,2K
León,Joel Campbell,LIGA BBVA MX (MEX 1),Costa Rica,74,ST,Rare,1K
RC Celta,Vadillo,LaLiga Santander,Spain,74,RM,Rare,7.5K
F.C. Tokyo,Diego Oliveira,Meiji Yasuda J1 (JPN 1),Brazil,74,ST,Rare,350
Ettifaq FC,Naïm Sliti,MBS Pro League (SAU 1),Tunisia,74,LM,Rare,350
Viktoria Plzeň,Jan Kopic,Česká Liga (CZE 1),Czech Republic,74,LW,Rare,350
Sampdoria,Valerio Verre,Serie A TIM,Italy,74,CAM,Rare,600
Newcastle Utd,Christian Atsu,Premier League,Ghana,74,LM,Rare,850
Newcastle Utd,Dwight Gayle,Premier League,England,74,ST,Rare,850
New York City FC,Alexander Ring,Major League Soccer (MLS),Finland,74,CDM,Rare,2.4K
Watford,Nathaniel Chalobah,EFL Championship (ENG 2),England,74,CDM,Rare,850
Sassuolo,Vlad Chiriches,Serie A TIM,Romania,74,CB,Rare,800
Trabzonspor,João Pereira,Süper Lig (TUR 1),Portugal,74,RB,Rare,2K
Dynamo Kyiv,Denys Garmash,Ukrayina Liha (UKR 1),Ukraine,74,CAM,Rare,350
Shakhtar Donetsk,Sergiy Kryvtsov,Ukrayina Liha (UKR 1),Ukraine,74,CB,Rare,350
Çaykur Rizespor,Mykola Morozyuk,Süper Lig (TUR 1),Ukraine,74,RB,Rare,400
KRC Genk,Jere Uronen,1A Pro League (BEL 1),Finland,74,LB,Rare,600
Newcastle Utd,Emil Krafth,Premier League,Sweden,74,RB,Rare,900
Panathinaikos,Sokratis Dioudis,Hellas Liga (GRE 1),Greece,74,GK,Rare,350
Leicester City,Danny Ward,Premier League,Wales,74,GK,Rare,2.5K
Vitesse,Oussama Tannane,Eredivisie (NED 1),Morocco,74,CAM,Rare,900
Reading,Andy Yiadom,EFL Championship (ENG 2),Ghana,74,RB,Rare,900
Fiorentina,Alfred Duncan,Serie A TIM,Ghana,74,CM,Rare,3K
Willem II,Sebastian Holmén,Eredivisie (NED 1),Sweden,74,CB,Rare,500
Real Sociedad,Kévin Rodrigues,LaLiga Santander,Portugal,74,LM,Rare,0
Santos Laguna,Dória,LIGA BBVA MX (MEX 1),Brazil,74,CB,Rare,750
Al Ittihad,Romarinho,MBS Pro League (SAU 1),Brazil,74,LW,Rare,700
Strasbourg,Stefan Mitrovic,Ligue 1 Conforama,Serbia,74,CB,Rare,450
TSG Hoffenheim,Joshua Brenet,Bundesliga,Netherlands,74,LB,Rare,650
RB Salzburg,André Ramalho,Ö Bundesliga (AUT 1),Brazil,74,CB,Rare,350
Bielefeld,Manuel Prietl,Bundesliga,Austria,74,CDM,Rare,650
Al Hilal,Salem Al Dawsari,MBS Pro League (SAU 1),Saudi Arabia,74,LM,Rare,600
Al Hilal,Yasser Al Shahrani,MBS Pro League (SAU 1),Saudi Arabia,74,LB,Rare,1.1K
FC St. Gallen,Jordi Quintillà,Raiffeisen Super L. (SUI 1),Spain,74,CM,Rare,350
VfB Stuttgart,Marc-Oliver Kempf,Bundesliga,Germany,74,CB,Rare,850
Aston Villa,Björn Engels,Premier League,Belgium,74,CB,Rare,950
Sheffield Utd,Ben Osborn,Premier League,England,74,LWB,Rare,1.3K
Elche CF,Víctor Rodríguez,LaLiga Santander,Spain,74,LM,Rare,600
Blackburn Rovers,Bradley Dack,EFL Championship (ENG 2),England,74,CAM,Rare,1.5K
Columbus Crew SC,Pedro Santos,Major League Soccer (MLS),Portugal,74,CAM,Rare,400
Boca Juniors,Guillermo Fernández,CONMEBOL Libertadores,Argentina,74,CAM,Libertadores,7K
Fiorentina,Marco Benassi,Serie A TIM,Italy,74,CM,Rare,0
Lazio,Riza Durmisi,Serie A TIM,Denmark,74,LB,Rare,9.4K
Torino,Karol Linetty,Serie A TIM,Poland,74,CM,Rare,650
Sporting CP,Luiz Phellype Luciano Silva,Liga NOS (POR 1),Brazil,74,ST,Rare,900
Reading,John Swift,EFL Championship (ENG 2),England,74,CM,Rare,1.1K
SD Eibar,Damian Kądzior,LaLiga Santander,Poland,74,RM,Rare,1K
Beşiktaş,Tyler Boyd,Süper Lig (TUR 1),United States,74,RM,Rare,1.3K
SC Freiburg,Chang Hoon Kwon,Bundesliga,Korea Republic,74,RM,Rare,450
Swansea City,Matt Grimes,EFL Championship (ENG 2),England,74,CDM,Rare,700
Racing Club,Augusto Solari,CONMEBOL Libertadores,Argentina,74,RM,Libertadores,3.3K
FC Midtjylland,Alexander Scholz,3F Superliga (DEN 1),Denmark,74,CB,Rare,450
Chicago Fire,Medrán,Major League Soccer (MLS),Spain,74,CM,Rare,600
Newell's,Sebastián Palacios,Primera División (ARG 1),Argentina,74,RM,Rare,1.3K
Club Brugge,Eduard Sobol,1A Pro League (BEL 1),Ukraine,74,LM,Rare,700
Atlas,Lorenzo Reyes,LIGA BBVA MX (MEX 1),Chile,74,CDM,Rare,650
Estudiantes,Enzo Kalinski,Primera División (ARG 1),Argentina,74,CDM,Rare,550
Libertad,Héctor Villalba,CONMEBOL Libertadores,Paraguay,74,RM,Libertadores,800
Newell's,Alan Aguerre,Primera División (ARG 1),Argentina,74,GK,Rare,400
Vélez Sarsfield,Lucas Janson,CONMEBOL Sudamericana,Argentina,74,LW,Sudamericana,650
Rennes,Serhou Guirassy,Ligue 1 Conforama,France,74,ST,Rare,1K
Norwich,Xavier Quintillá Guasch,EFL Championship (ENG 2),Spain,74,LB,Rare,500
Brighton,Alireza Jahanbakhsh,Premier League,Iran,74,RW,Rare,1.5K
Colón,Rafael Delgado,Primera División (ARG 1),Argentina,74,LB,Rare,1.5K
Parma,Riccardo Gagliolo,Serie A TIM,Sweden,74,LB,Rare,1.2K
RB Salzburg,Cican Stankovic,Ö Bundesliga (AUT 1),Austria,74,GK,Rare,350
TSG Hoffenheim,Ihlas Bebou,Bundesliga,Togo,74,ST,Rare,2.6K
Southampton,Angus Gunn,Premier League,England,74,GK,Rare,9.4K
Lazio,Wallace,Serie A TIM,Brazil,74,CB,Rare,20K
Rio Ave FC,Carlos Mané,Liga NOS (POR 1),Portugal,74,RW,Rare,350
KRC Genk,Theo Bongonda,1A Pro League (BEL 1),Belgium,74,LW,Rare,350
TSG Hoffenheim,Sargis Adamyan,Bundesliga,Armenia,74,CAM,Rare,500
Montpellier,Ambroise Oyongo,Ligue 1 Conforama,Cameroon,74,LWB,Rare,900
Rayados,Sebastián Vegas,LIGA BBVA MX (MEX 1),Chile,74,CB,Rare,550
Brighton,José Izquierdo,Premier League,Colombia,74,LM,Rare,850
Cádiz CF,Jeremías Ledesma,LaLiga Santander,Argentina,74,GK,Rare,550
Watford,Ignacio Pussetto,EFL Championship (ENG 2),Argentina,74,ST,Rare,8.3K
Fiorentina,Sebastián Cristóforo,Serie A TIM,Uruguay,74,CDM,Rare,8.8K
Real Betis,Antonio Sanabria,LaLiga Santander,Paraguay,74,ST,Rare,2K
Galatasaray,Mbaye Diagne,Süper Lig (TUR 1),Senegal,74,ST,Rare,1.7K
RSC Anderlecht,Kemar Lawrence,1A Pro League (BEL 1),Jamaica,74,LB,Rare,850
